00014b0e-60be-4f9f-afe4-1541a4f43a9b	melon_honeydew_chopped.png
00045b19-ad8b-4f56-8522-57f410e04b16	symbol00056360.png
00071729-7d7e-4178-882a-da46874638ee	other_sign_language.png
0008079f-722a-47b8-8bd2-0507a3813d4d	symbol00105331.png
0011c411-9619-4ea3-a9ee-d40aeeed7cf2	symbol00056680.png
001295b6-e0a6-48f9-966b-4d56f869dcc4	brownie.png
00170c81-80dd-4341-9de7-573f9cfc82e6	symbol00001300.png
001b7e74-bd2e-49cc-a2c4-9e7016064a56	dice_six_dots.png
001bb480-41d3-4f6a-9a31-d660f0e40405	symbol00050332.png
001d7e19-fbf8-4211-acfa-116eac7b28ed	verbs.png
001e42cd-b4ec-432c-948d-bd666178cd53	take_temperature.png
0022f922-a1b3-4fde-bf06-4d405111a88e	symbol00054653.png
0027b822-19f1-4432-857b-038cde17d7d4	rachael_scdoris.png
003320df-14fa-4b4a-b38d-cd8a90c09beb	doll_barbie.png
0035b0da-aad1-4dba-a547-0e5f13a2db6e	make_up_artist.png
003667fb-5e43-47dc-8468-5e8ea003ea7d	symbol00099331.png
003a30bc-436e-461e-a303-60f769672dd3	baseball_history.png
003bccb1-0302-4f2b-ae51-b4bb0f94def8	symbol00000213.png
003caa52-e471-4551-9d3a-63859731dd1c	symbol00050722.png
003dc41e-b9fb-4c98-b2b7-2324d310f734	scar.png
00456683-3313-4c64-beb1-39fc5bae9de7	schmotzli_1.png
00456c17-fa91-4202-9c73-b045be7f4217	symbol00057461.png
004a296c-b52b-4487-b260-a42c11ed4601	symbol00055254.png
004b53b1-02b1-462c-a781-f4af35835d94	pete_robertson.png
004e5193-b0d7-4257-8ee2-f00109c8de9d	symbol00055540.png
005320a9-80ed-41bf-a490-fa13fb1c5b88	census_taker.png
00537c0e-8838-4144-83ab-3aa5af37e27a	symbol00054066.png
0055d6c7-2007-419d-81d9-6a57255a8651	symbol00109661.png
005a0f7f-fc3b-4ec3-8f01-db2550bfa426	pasta_rotelle.png
005e7f98-d85f-4154-b039-55c9bf7d1f4a	congressperson.png
00618485-d562-447f-9af6-0d2e538d5fd9	accessible_parking_sign.png
0061f6e5-1b73-4b9a-856d-e45aa4fa5258	symbol00012335.png
00668851-4f36-4abc-98bb-e72bbaecf438	symbol00053249.png
006946ef-8fce-4589-9212-227333ebc7b3	david_beckham.png
006a08ee-f94f-4e06-9201-781328b2b391	olympic_mascots.png
006b03b3-daf1-4289-b714-36b9ac1c35a2	symbol00007097.png
006c26de-8fa0-418b-a139-b88e1fa28554	symbol00058131.png
006cc24b-a9c6-4e3e-b283-14884356d98f	zoos_2.png
006e98a0-6b97-4af0-8c7f-40096b90cabc	symbol00056759.png
006f824a-8396-4b86-8d32-610f39eaf1bb	89.png
00749a05-4e6f-48ee-b371-cc952a99245f	pancake_frozen.png
0077064b-d3ab-4a51-a890-acda779e8365	symbol00056242.png
0079b425-3440-4ac2-8fa0-7b3f67f98cf9	frank_skinner.png
